,uid,video,audio,label,center,pred,posScore
24569,24569,speaker283_0004,speaker283_0004,1,77,1,0.7396566
24570,24570,speaker166_0007,speaker166_0014,0,6,0,0.9992008856
24571,24571,speaker264_0001,speaker264_0001,1,8,1,0.9958332
24572,24572,speaker303_0004,speaker303_0004,0,36,0,0.7834844599999999
24573,24573,speaker111_0005,speaker111_0002,0,37,0,0.5265223
24574,24574,speaker328_0001,speaker328_0001,1,0,1,0.99180895
24575,24575,speaker102_0000,speaker102_0000,1,36,1,0.87511706
24576,24576,speaker169_0005,speaker169_0003,0,19,0,0.99952969965
24577,24577,speaker270_0008,speaker270_0008,1,139,0,0.43638897
24578,24578,speaker285_0007,speaker285_0006,0,46,1,0.15434219999999998
24579,24579,speaker055_0027,speaker055_0000,0,41,0,0.994999444
24580,24580,speaker006_0017,speaker006_0021,0,218,0,0.92830689
24581,24581,speaker319_0001,speaker319_0003,0,9,0,0.924042486
24582,24582,speaker314_0011,speaker314_0011,0,39,0,0.9961811218
24583,24583,speaker283_0004,speaker283_0004,1,61,1,0.6385438
24584,24584,speaker047_0012,speaker047_0012,0,24,0,0.71802226
24585,24585,speaker016_0009,speaker016_0002,0,135,0,0.9989026521
24586,24586,speaker112_0000,speaker112_0000,0,98,0,0.85618679
24587,24587,speaker074_0025,speaker066_0003,0,73,0,0.9993412739
24588,24588,speaker149_0000,speaker127_0001,0,22,0,0.998908049
24589,24589,speaker282_0004,speaker282_0004,1,34,0,0.18735044
24590,24590,speaker305_0002,speaker305_0001,0,42,0,0.9036809
24591,24591,speaker047_0006,speaker047_0006,0,78,0,0.81215397
24592,24592,speaker055_0027,speaker055_0027,0,17,0,0.5702674
24593,24593,speaker055_0008,speaker055_0008,1,79,1,0.9892242
24594,24594,speaker306_0001,speaker305_0000,0,148,0,0.71038157
24595,24595,speaker268_0002,speaker224_0031,0,6,0,0.9985206842
24596,24596,speaker138_0012,speaker138_0012,1,11,1,0.60437405
24597,24597,speaker212_0022,speaker212_0022,0,126,0,0.958016396
24598,24598,speaker152_0002,speaker207_0000,0,12,0,0.98210226
24599,24599,speaker191_0035,speaker191_0004,0,153,0,0.6494678300000001
24600,24600,speaker076_0003,speaker076_0003,1,71,1,0.636094
24601,24601,speaker169_0004,speaker169_0004,1,48,1,0.8601217
24602,24602,speaker295_0001,speaker295_0001,1,114,1,0.9896651
24603,24603,speaker028_0003,speaker028_0003,1,27,1,0.90520895
24604,24604,speaker047_0019,speaker047_0019,0,19,0,0.9995637755
24605,24605,speaker074_0003,speaker074_0003,1,145,1,0.5381984
24606,24606,speaker285_0001,speaker285_0001,1,79,0,0.010650001
24607,24607,speaker273_0007,speaker273_0007,1,45,1,0.91686267
24608,24608,speaker197_0009,speaker197_0009,1,20,1,0.9866882
24609,24609,speaker116_0000,speaker191_0002,0,4,0,0.999374229
24610,24610,speaker232_0000,speaker232_0002,0,63,0,0.9979889924
24611,24611,speaker056_0004,speaker056_0004,1,274,1,0.98291606
24612,24612,speaker069_0000,speaker069_0003,0,38,0,0.989649786
24613,24613,speaker309_0001,speaker309_0001,1,65,1,0.55848116
24614,24614,speaker145_0007,speaker145_0004,0,20,0,0.9246152400000001
24615,24615,speaker230_0005,speaker230_0005,1,21,1,0.8975376
24616,24616,speaker300_0000,speaker300_0000,1,87,1,0.73856694
24617,24617,speaker316_0005,speaker316_0003,0,82,0,0.6636917
24618,24618,speaker246_0001,speaker246_0001,0,54,0,0.93830048
24619,24619,speaker057_0029,speaker057_0029,0,10,0,0.67649168
24620,24620,speaker300_0001,speaker174_0012,0,40,0,0.981326098
24621,24621,speaker069_0001,speaker227_0004,0,96,0,0.75047833
24622,24622,speaker138_0000,speaker138_0034,0,13,0,0.984739938
24623,24623,speaker155_0003,speaker155_0000,0,15,0,0.87001468
24624,24624,speaker292_0008,speaker292_0008,0,4,0,0.99940239085
24625,24625,speaker280_0000,speaker280_0000,1,11,0,0.0473863
24626,24626,speaker134_0000,speaker113_0000,0,14,1,0.17330239999999997
24627,24627,speaker321_0002,speaker321_0003,0,59,0,0.7397631
24628,24628,speaker147_0000,speaker147_0002,0,29,0,0.997862404
24629,24629,speaker168_0001,speaker068_0003,0,24,0,0.9992002419
24630,24630,speaker306_0003,speaker306_0003,1,187,1,0.4912044
24631,24631,speaker292_0010,speaker292_0010,0,49,0,0.99926164263
24632,24632,speaker321_0002,speaker321_0002,0,49,1,0.1118095
24633,24633,speaker112_0000,speaker112_0000,1,22,0,0.18243012
24634,24634,speaker256_0002,speaker256_0002,1,80,1,0.96090883
24635,24635,speaker148_0000,speaker256_0001,0,49,0,0.9990821958
24636,24636,speaker006_0012,speaker006_0012,1,46,0,0.10512555
24637,24637,speaker163_0001,speaker149_0000,0,11,0,0.99940361886
24638,24638,speaker006_0002,speaker006_0002,1,149,1,0.7302288
24639,24639,speaker163_0003,speaker163_0003,1,43,1,0.99446917
24640,24640,speaker092_0001,speaker092_0001,0,49,0,0.9739914
24641,24641,speaker197_0003,speaker197_0003,1,36,1,0.7083186
24642,24642,speaker134_0001,speaker134_0001,1,72,1,0.9862814
24643,24643,speaker199_0006,speaker199_0000,0,10,0,0.956675187
24644,24644,speaker056_0003,speaker056_0003,1,41,1,0.9904194
24645,24645,speaker283_0003,speaker283_0003,1,29,1,0.77101535
24646,24646,speaker223_0025,speaker223_0025,1,51,0,0.46578035
24647,24647,speaker223_0015,speaker223_0015,1,32,1,0.9941948
24648,24648,speaker163_0003,speaker143_0013,0,11,1,0.1954943
24649,24649,speaker149_0000,speaker280_0002,0,17,1,0.35471640000000004
24650,24650,speaker300_0000,speaker300_0000,1,107,1,0.7116194
24651,24651,speaker145_0004,speaker145_0004,0,36,0,0.9985778154
24652,24652,speaker189_0003,speaker189_0003,1,108,0,0.34365204
24653,24653,speaker062_0004,speaker062_0004,1,33,1,0.9907906
24654,24654,speaker310_0003,speaker298_0001,0,27,1,0.0064014000000000015
24655,24655,speaker310_0006,speaker148_0000,0,28,0,0.90191759
24656,24656,speaker039_0003,speaker039_0003,1,14,1,0.70260984
24657,24657,speaker303_0005,speaker303_0005,1,10,1,0.90922093
24658,24658,speaker256_0002,speaker256_0000,0,30,0,0.8697998
24659,24659,speaker198_0003,speaker198_0003,0,68,0,0.9993163124
24660,24660,speaker103_0001,speaker296_0001,0,63,0,0.80793993
24661,24661,speaker152_0003,speaker152_0009,0,63,0,0.99942666874
24662,24662,speaker210_0002,speaker210_0002,0,75,0,0.99965338968
24663,24663,speaker059_0001,speaker059_0000,0,58,0,0.99937262764
24664,24664,speaker193_0002,speaker193_0004,0,22,0,0.88864401
24665,24665,speaker302_0004,speaker302_0004,0,64,0,0.84359328
24666,24666,speaker287_0002,speaker159_0000,0,21,0,0.9987251726
24667,24667,speaker126_0002,speaker191_0029,0,1,0,0.9994430424
24668,24668,speaker290_0001,speaker290_0001,1,54,1,0.77330184
24669,24669,speaker166_0010,speaker166_0010,1,161,1,0.994005
24670,24670,speaker134_0003,speaker134_0000,0,54,0,0.7778531
24671,24671,speaker094_0012,speaker094_0012,1,8,1,0.9918171
24672,24672,speaker139_0004,speaker228_0001,0,23,0,0.9989777844
24673,24673,speaker311_0001,speaker311_0001,1,28,0,0.07766168
24674,24674,speaker148_0000,speaker148_0000,1,69,1,0.5930103
24675,24675,speaker291_0003,speaker291_0003,1,47,0,0.13540101
24676,24676,speaker110_0000,speaker258_0002,0,23,0,0.54906508
24677,24677,speaker204_0001,speaker204_0002,0,17,0,0.6946802400000001
24678,24678,speaker028_0017,speaker273_0000,0,16,0,0.946942773
24679,24679,speaker305_0000,speaker305_0002,0,43,0,0.97343997
24680,24680,speaker283_0003,speaker283_0003,1,39,1,0.7909041
24681,24681,speaker004_0008,speaker188_0003,0,42,0,0.82072227
24682,24682,speaker048_0001,speaker306_0001,0,135,0,0.966386035
24683,24683,speaker040_0000,speaker040_0000,1,26,1,0.9933105
24684,24684,speaker005_0000,speaker005_0000,1,8,1,0.991786
24685,24685,speaker188_0004,speaker188_0004,1,12,1,0.6906282
24686,24686,speaker224_0006,speaker208_0008,0,23,0,0.59713164
24687,24687,speaker028_0002,speaker028_0002,1,162,0,0.08785657
24688,24688,speaker052_0024,speaker052_0024,1,2,1,0.8267538
24689,24689,speaker280_0002,speaker136_0000,0,71,0,0.9991445164
24690,24690,speaker283_0001,speaker283_0001,1,74,1,0.93604517
24691,24691,speaker291_0002,speaker291_0002,1,14,0,0.20690246
24692,24692,speaker147_0001,speaker147_0001,1,30,1,0.60235953
24693,24693,speaker257_0010,speaker257_0010,0,4,0,0.9994429647
24694,24694,speaker166_0008,speaker166_0008,0,17,0,0.998386955
24695,24695,speaker077_0005,speaker077_0005,1,105,1,0.7707485
24696,24696,speaker223_0001,speaker077_0006,0,15,0,0.963900365
24697,24697,speaker090_0000,speaker090_0000,1,106,1,0.8867731
24698,24698,speaker285_0001,speaker285_0001,1,29,0,0.012412145
24699,24699,speaker246_0001,speaker246_0001,1,31,0,0.012434247
24700,24700,speaker290_0000,speaker290_0000,1,39,1,0.73550427
24701,24701,speaker302_0003,speaker302_0003,1,29,1,0.5640484
24702,24702,speaker256_0000,speaker256_0000,0,0,0,0.9997241847
24703,24703,speaker188_0006,speaker188_0006,1,57,1,0.69879264
24704,24704,speaker074_0010,speaker223_0040,0,39,0,0.82754026
24705,24705,speaker201_0008,speaker201_0008,0,103,0,0.52685627
24706,24706,speaker242_0001,speaker242_0001,0,45,0,0.9873301415
24707,24707,speaker230_0005,speaker230_0005,0,46,0,0.977296524
24708,24708,speaker268_0002,speaker076_0004,0,31,0,0.99950806354
24709,24709,speaker295_0001,speaker295_0001,1,103,1,0.75026685
24710,24710,speaker059_0002,speaker059_0002,1,67,0,0.16335365
24711,24711,speaker184_0007,speaker184_0019,0,14,0,0.92222503
24712,24712,speaker296_0000,speaker296_0000,1,57,1,0.9649689
24713,24713,speaker168_0002,speaker168_0002,1,8,1,0.992642
24714,24714,speaker298_0007,speaker298_0008,0,21,1,0.42937225
24715,24715,speaker145_0009,speaker268_0002,0,39,0,0.78752366
24716,24716,speaker197_0007,speaker197_0007,1,14,1,0.79673785
24717,24717,speaker074_0001,speaker074_0001,1,71,1,0.99407715
24718,24718,speaker204_0002,speaker204_0002,1,9,1,0.9954154
24719,24719,speaker018_0012,speaker016_0006,0,89,0,0.99910049955
24720,24720,speaker228_0001,speaker228_0001,1,65,0,0.32873157
24721,24721,speaker163_0000,speaker163_0000,1,126,1,0.99067926
24722,24722,speaker174_0003,speaker174_0003,0,73,0,0.99955365504
24723,24723,speaker199_0003,speaker199_0006,0,6,0,0.970257992
24724,24724,speaker235_0002,speaker235_0002,1,50,0,0.4897005
24725,24725,speaker049_0021,speaker049_0021,1,12,1,0.8468125
24726,24726,speaker113_0000,speaker280_0002,0,74,0,0.99909442815
24727,24727,speaker164_0001,speaker164_0001,0,74,1,0.45282584000000003
24728,24728,speaker169_0003,speaker169_0003,1,9,1,0.9640723
24729,24729,speaker163_0000,speaker163_0000,1,93,1,0.66672564
24730,24730,speaker055_0046,speaker055_0046,1,27,1,0.96697366
24731,24731,speaker295_0000,speaker295_0000,1,118,1,0.66981375
24732,24732,speaker201_0011,speaker201_0010,0,81,0,0.981403416
24733,24733,speaker071_0001,speaker071_0001,0,78,0,0.59790203
24734,24734,speaker143_0011,speaker018_0020,0,51,0,0.9993928126
24735,24735,speaker185_0004,speaker185_0004,0,26,0,0.99959727947
24736,24736,speaker309_0005,speaker309_0004,0,26,0,0.7334458500000001
24737,24737,speaker028_0015,speaker028_0015,1,133,0,0.4036846
24738,24738,speaker314_0001,speaker111_0004,0,138,1,0.10024650000000002
24739,24739,speaker319_0002,speaker319_0000,0,19,0,0.981796708
24740,24740,speaker264_0000,speaker185_0001,0,40,1,0.36046920000000005
24741,24741,speaker056_0004,speaker056_0004,1,103,1,0.87797296
24742,24742,speaker047_0004,speaker047_0004,0,89,0,0.99906809954
24743,24743,speaker106_0002,speaker111_0003,0,10,0,0.7719562600000001
24744,24744,speaker313_0001,speaker313_0001,1,35,1,0.75709456
24745,24745,speaker112_0000,speaker112_0000,0,47,0,0.7610059
24746,24746,speaker074_0006,speaker074_0006,1,18,1,0.65401614
24747,24747,speaker311_0001,speaker311_0001,1,1,1,0.95503175
24748,24748,speaker196_0000,speaker196_0000,1,44,1,0.97435224
24749,24749,speaker267_0001,speaker267_0000,0,51,0,0.9996525857
24750,24750,speaker223_0026,speaker223_0026,1,34,0,0.060695026
24751,24751,speaker090_0000,speaker210_0001,0,44,0,0.940930706
24752,24752,speaker313_0002,speaker313_0002,1,36,1,0.9673206
24753,24753,speaker282_0002,speaker282_0002,1,78,1,0.9673704
24754,24754,speaker242_0003,speaker242_0003,1,20,0,0.11060111
24755,24755,speaker188_0001,speaker188_0001,1,67,1,0.7745205
24756,24756,speaker164_0004,speaker164_0004,1,23,1,0.6542485
24757,24757,speaker018_0002,speaker018_0002,1,22,1,0.61127734
24758,24758,speaker198_0002,speaker134_0002,0,11,0,0.998360375
24759,24759,speaker069_0000,speaker069_0000,0,153,0,0.9994341015
24760,24760,speaker309_0002,speaker309_0002,1,68,1,0.73810416
24761,24761,speaker198_0002,speaker198_0002,1,48,0,0.15945439
24762,24762,speaker040_0005,speaker040_0001,0,37,0,0.65830463
24763,24763,speaker048_0014,speaker048_0014,1,221,1,0.9519386
24764,24764,speaker189_0005,speaker189_0005,0,6,0,0.99947205244
24765,24765,speaker039_0001,speaker039_0002,0,26,0,0.6638899
24766,24766,speaker311_0001,speaker311_0001,1,2,1,0.9755588
24767,24767,speaker264_0004,speaker264_0004,1,148,1,0.99278986
24768,24768,speaker235_0001,speaker235_0002,0,6,0,0.9990995247
24769,24769,speaker224_0005,speaker224_0005,1,148,1,0.951949
24770,24770,speaker201_0004,speaker201_0004,0,8,0,0.998492265
24771,24771,speaker018_0016,speaker018_0016,1,29,1,0.81880987
24772,24772,speaker068_0006,speaker068_0006,0,49,0,0.572855
24773,24773,speaker258_0019,speaker258_0019,1,38,0,0.43968248
24774,24774,speaker316_0000,speaker316_0000,0,241,0,0.9931105254
24775,24775,speaker144_0003,speaker144_0003,1,4,1,0.9751632
24776,24776,speaker305_0000,speaker305_0002,0,9,0,0.9968344525
24777,24777,speaker268_0002,speaker268_0002,1,21,0,0.10187322
24778,24778,speaker166_0017,speaker166_0017,0,61,0,0.93295754
24779,24779,speaker298_0000,speaker298_0000,1,51,0,0.022547966
24780,24780,speaker150_0002,speaker150_0002,1,9,0,0.0889692
24781,24781,speaker235_0000,speaker235_0002,0,22,0,0.99951965187
24782,24782,speaker144_0000,speaker144_0000,0,110,0,0.9994438601
24783,24783,speaker234_0047,speaker234_0047,1,3,1,0.90967804
24784,24784,speaker062_0003,speaker062_0003,1,27,1,0.9905693
24785,24785,speaker144_0002,speaker144_0002,1,79,1,0.9412071
24786,24786,speaker057_0016,speaker109_0001,0,24,0,0.92871013
24787,24787,speaker028_0013,speaker028_0006,0,72,0,0.9981570982
24788,24788,speaker314_0007,speaker314_0007,0,66,0,0.978990985
24789,24789,speaker313_0006,speaker313_0006,1,42,1,0.8794227
24790,24790,speaker291_0000,speaker291_0000,1,133,0,0.019215403
24791,24791,speaker126_0002,speaker126_0002,1,21,1,0.8387867
24792,24792,speaker039_0003,speaker039_0002,0,44,0,0.963503264
24793,24793,speaker004_0022,speaker004_0022,1,25,1,0.9934824
24794,24794,speaker282_0011,speaker282_0011,1,148,1,0.98714495
24795,24795,speaker302_0002,speaker302_0002,0,36,0,0.9986431734
24796,24796,speaker295_0001,speaker295_0001,1,69,0,0.4339764
24797,24797,speaker169_0001,speaker230_0005,0,30,0,0.99952559886
24798,24798,speaker264_0002,speaker264_0002,1,19,1,0.8008078
24799,24799,speaker014_0008,speaker014_0020,0,22,0,0.898595095
24800,24800,speaker232_0000,speaker232_0002,0,114,0,0.9112626
24801,24801,speaker143_0013,speaker210_0002,0,23,0,0.80568708
24802,24802,speaker296_0003,speaker297_0001,0,113,0,0.99949735915
24803,24803,speaker263_0001,speaker263_0001,1,31,1,0.76671827
24804,24804,speaker135_0000,speaker090_0000,0,129,0,0.6047168
24805,24805,speaker052_0020,speaker052_0020,1,115,0,0.10693823
24806,24806,speaker068_0013,speaker068_0013,1,4,1,0.9878399
24807,24807,speaker118_0000,speaker062_0003,0,50,0,0.9981081389
24808,24808,speaker298_0003,speaker298_0007,0,21,0,0.81393379
24809,24809,speaker191_0019,speaker191_0019,0,34,1,0.11995789999999995
24810,24810,speaker189_0009,speaker189_0009,0,1,0,0.99965892886
24811,24811,speaker228_0001,speaker228_0001,1,106,1,0.99331874
24812,24812,speaker059_0003,speaker059_0001,0,201,0,0.994992005
24813,24813,speaker283_0002,speaker234_0020,0,81,0,0.9993321755
24814,24814,speaker052_0003,speaker052_0003,1,90,0,0.24485075
24815,24815,speaker163_0006,speaker163_0000,0,153,0,0.99951854857
24816,24816,speaker090_0000,speaker318_0001,0,40,1,0.34606610000000004
24817,24817,speaker280_0000,speaker280_0000,1,28,0,0.2548992
24818,24818,speaker208_0007,speaker208_0007,1,22,0,0.3538079
24819,24819,speaker242_0000,speaker267_0001,0,31,0,0.986321557
24820,24820,speaker201_0015,speaker201_0015,0,33,0,0.80893596
24821,24821,speaker318_0000,speaker318_0000,1,31,0,0.021723827
24822,24822,speaker094_0017,speaker094_0018,0,186,0,0.9986911855
24823,24823,speaker052_0023,speaker052_0023,1,122,1,0.5374968
24824,24824,speaker228_0001,speaker228_0001,1,101,1,0.9923364
24825,24825,speaker232_0003,speaker048_0008,0,38,0,0.996865121
24826,24826,speaker005_0019,speaker005_0015,0,32,0,0.974807102
24827,24827,speaker282_0012,speaker282_0012,0,32,0,0.79896142
24828,24828,speaker283_0003,speaker283_0001,0,44,0,0.9932905873
24829,24829,speaker094_0005,speaker094_0003,0,19,0,0.82966849
24830,24830,speaker319_0002,speaker319_0002,1,91,1,0.65777946
24831,24831,speaker166_0008,speaker166_0008,0,11,0,0.9949672907
24832,24832,speaker295_0000,speaker280_0000,0,137,0,0.9993643715
24833,24833,speaker147_0001,speaker147_0001,1,32,1,0.6091039
24834,24834,speaker048_0031,speaker218_0006,0,1,0,0.99953225654
24835,24835,speaker313_0000,speaker313_0004,0,42,0,0.992924617
24836,24836,speaker309_0000,speaker309_0000,1,47,1,0.9932209
24837,24837,speaker306_0000,speaker306_0000,1,50,1,0.5896587
24838,24838,speaker223_0017,speaker223_0017,1,66,1,0.9906599
24839,24839,speaker305_0000,speaker149_0000,0,154,0,0.968724005
24840,24840,speaker057_0034,speaker057_0034,1,34,1,0.9857049
24841,24841,speaker076_0003,speaker076_0003,1,44,0,0.3199023
24842,24842,speaker046_0005,speaker046_0005,1,40,1,0.70631456
24843,24843,speaker201_0008,speaker228_0001,0,146,0,0.979226124
24844,24844,speaker247_0001,speaker247_0001,1,32,1,0.9559524
24845,24845,speaker116_0000,speaker116_0000,0,29,0,0.998152059
24846,24846,speaker069_0001,speaker069_0001,1,121,0,0.034792725
24847,24847,speaker141_0000,speaker141_0000,1,96,1,0.6492168
24848,24848,speaker299_0002,speaker299_0002,1,10,0,0.08815839
24849,24849,speaker155_0005,speaker155_0005,1,137,1,0.69607073
24850,24850,speaker185_0002,speaker185_0002,1,21,1,0.6632341
24851,24851,speaker057_0023,speaker057_0023,0,22,0,0.900517814
24852,24852,speaker152_0007,speaker146_0001,0,12,0,0.93112158
24853,24853,speaker314_0013,speaker092_0001,0,7,0,0.999616076
24854,24854,speaker066_0003,speaker066_0003,1,16,0,0.07156925
24855,24855,speaker230_0005,speaker290_0000,0,33,0,0.987607637
24856,24856,speaker094_0009,speaker094_0009,0,22,0,0.998622001
24857,24857,speaker004_0030,speaker004_0030,1,25,1,0.7299217
24858,24858,speaker313_0004,speaker136_0000,0,123,0,0.75509715
24859,24859,speaker056_0018,speaker056_0018,1,22,0,0.059976976
24860,24860,speaker212_0023,speaker212_0015,0,121,0,0.81146428
24861,24861,speaker246_0000,speaker246_0000,1,14,0,0.50483704
24862,24862,speaker069_0001,speaker069_0000,0,171,1,0.46947320000000003
24863,24863,speaker134_0004,speaker246_0000,0,21,0,0.5205919
24864,24864,speaker282_0005,speaker282_0005,1,19,0,0.16060355
24865,24865,speaker048_0009,speaker048_0009,0,123,1,0.2387302
24866,24866,speaker159_0000,speaker313_0000,0,29,0,0.9992110084
24867,24867,speaker270_0002,speaker270_0002,1,80,1,0.8081729
24868,24868,speaker285_0005,speaker285_0005,1,79,0,0.063103616
24869,24869,speaker146_0002,speaker146_0002,0,12,0,0.955682375
24870,24870,speaker005_0022,speaker005_0022,1,65,1,0.60370827
24871,24871,speaker309_0001,speaker309_0001,1,48,1,0.56326383
24872,24872,speaker272_0001,speaker272_0001,0,67,0,0.995101776
24873,24873,speaker005_0002,speaker005_0002,1,31,1,0.91574955
24874,24874,speaker074_0007,speaker074_0007,1,7,1,0.98663867
24875,24875,speaker005_0012,speaker005_0012,1,16,1,0.6500627
24876,24876,speaker258_0015,speaker258_0015,1,83,1,0.99322987
24877,24877,speaker146_0000,speaker146_0001,0,33,0,0.99966356315
24878,24878,speaker057_0035,speaker057_0035,1,39,1,0.9485986
24879,24879,speaker227_0005,speaker227_0005,1,21,1,0.9925814
24880,24880,speaker291_0000,speaker291_0000,1,160,0,0.084870644
